Time,HR,Temp,BVP,x,y,z
00:09:08,78.87,37.83,-76.32,67,-7,-3
00:09:09,78.85,37.81,-85.75,66,-11,2
00:09:10,78.83,37.81,-95.35,68,-12,4
00:09:11,78.82,37.81,-104.59,59,-13,-11
00:09:12,78.82,37.81,-112.68,56,-12,-17
00:09:13,78.82,37.83,-118.64,63,-12,-8
00:09:14,78.82,37.83,-121.47,57,-15,2
00:09:15,78.82,37.83,-120.35,50,-17,-4
00:09:16,78.83,37.83,-114.75,50,-19,-13
00:09:17,78.85,37.81,-104.44,55,-20,-16
00:09:18,78.87,37.81,-89.58,62,-22,-7
00:09:19,78.87,37.81,-70.77,62,-22,-1
00:09:20,78.87,37.81,-49.01,57,-21,-2
00:09:21,78.87,37.81,-25.65,54,-20,-3
00:09:22,78.87,37.81,-2.14,57,-20,6
00:09:23,78.85,37.81,20.22,59,-20,8
00:09:24,78.8,37.81,40.55,64,-21,0
00:09:25,78.75,37.79,58.51,59,-17,-2
00:09:26,78.72,37.79,74.25,53,-16,1
00:09:27,78.68,37.79,88.14,58,-14,6
00:09:28,78.65,37.79,100.54,58,-19,7
00:09:29,78.63,37.79,111.55,58,-23,9
00:09:30,78.62,37.79,121.03,57,-24,6
00:09:31,78.62,37.79,128.7,52,-25,2
00:09:32,78.65,37.79,134.37,61,-24,0
00:09:33,78.68,37.77,138.03,68,-18,3
00:09:34,78.73,37.77,139.8,63,-21,-8
00:09:35,78.78,37.77,139.9,61,-24,-8
00:09:36,78.82,37.77,138.41,58,-24,-2
00:09:37,78.85,37.77,135.27,51,-24,-3
00:09:38,78.88,37.77,130.37,58,-19,1
00:09:39,78.92,37.77,123.71,47,-26,-5
00:09:40,78.95,37.77,115.53,39,-24,-2
00:09:41,78.98,37.75,106.33,69,-24,10
00:09:42,79.03,37.75,96.83,72,-20,7
00:09:43,79.08,37.75,87.71,58,-30,4
00:09:44,79.13,37.75,79.45,62,-30,2
00:09:45,79.17,37.73,72.23,67,-23,11
00:09:46,79.2,37.73,65.97,54,-24,-3
00:09:47,79.25,37.73,60.46,49,-24,6
00:09:48,79.28,37.73,55.5,40,-28,-9
00:09:49,79.32,37.75,50.95,47,-18,-9
00:09:50,79.35,37.75,46.74,60,-20,1
00:09:51,79.37,37.75,42.76,57,-24,-6
00:09:52,79.38,37.75,38.88,61,-29,2
00:09:53,79.42,37.73,34.86,71,-24,5
00:09:54,79.48,37.73,30.44,52,-28,-3
00:09:55,79.53,37.73,25.35,43,-22,6
00:09:56,79.58,37.73,19.37,63,-27,-24
00:09:57,79.63,37.73,12.35,64,-2,-13
00:09:58,79.7,37.73,4.23,39,1,-11
00:09:59,79.77,37.73,-4.89,46,-29,-10
00:10:00,79.82,37.73,-14.73,44,-23,-4
00:10:01,79.85,37.71,-24.77,41,-24,2
00:10:02,79.88,37.71,-34.22,54,57,-14
00:10:03,79.92,37.71,-42.08,30,-109,-57
00:10:04,79.93,37.71,-47.37,82,52,-4
00:10:05,79.95,37.71,-49.38,77,19,-24
00:10:06,79.97,37.71,-47.93,67,33,-25
00:10:07,80,37.71,-43.37,65,25,-29
00:10:08,80.03,37.71,-36.53,68,12,-18
00:10:09,80.07,37.66,-28.32,52,8,-14
00:10:10,80.1,37.66,-19.46,45,13,-15
00:10:11,80.13,37.66,-10.33,45,13,-20
00:10:12,80.15,37.66,-1.02,127,-108,-45
00:10:13,80.18,37.66,8.41,34,-19,14
00:10:14,80.2,37.66,17.71,29,7,11
00:10:15,80.2,37.66,26.28,53,32,9
00:10:16,80.2,37.66,33.39,66,26,-9
00:10:17,80.2,37.66,38.36,91,26,-30
00:10:18,80.2,37.66,40.92,95,33,-34
00:10:19,80.22,37.66,41.26,89,39,-21
00:10:20,80.23,37.66,39.95,85,16,-17
00:10:21,80.25,37.65,37.74,61,15,0
00:10:22,80.22,37.65,35.27,60,10,0
00:10:23,80.23,37.65,32.94,57,0,-8
00:10:24,80.25,37.65,30.84,54,8,-5
00:10:25,80.27,37.65,28.87,58,-11,-7
00:10:26,80.27,37.65,26.89,52,-3,-6
00:10:27,80.22,37.65,24.79,57,-6,0
00:10:28,80.18,37.65,22.49,54,-3,9
00:10:29,80.12,37.65,19.99,60,1,-3
00:10:30,80.05,37.65,17.23,66,9,3
00:10:31,79.98,37.65,14.13,70,-8,-5
00:10:32,79.93,37.65,10.5,59,2,0
00:10:33,79.92,37.65,6.17,67,-2,-2
00:10:34,79.92,37.65,0.89,77,-1,-3
00:10:35,79.92,37.65,-5.48,80,-8,-2
00:10:36,79.92,37.65,-13,65,-7,14
00:10:37,79.85,37.65,-21.56,67,-13,10
00:10:38,79.72,37.65,-30.8,58,-23,11
00:10:39,79.62,37.65,-40.1,46,-16,17
00:10:40,79.53,37.65,-48.62,41,-19,6
00:10:41,79.43,37.61,-55.47,43,-13,2
00:10:42,79.35,37.61,-59.87,53,-15,4
00:10:43,79.25,37.61,-61.36,59,-14,3
00:10:44,79.12,37.61,-59.87,63,-11,15
00:10:45,78.92,37.61,-55.7,56,-16,6
00:10:46,78.75,37.61,-49.37,57,-17,6
00:10:47,78.53,37.61,-41.49,60,-14,6
00:10:48,78.32,37.61,-32.71,56,-24,13
00:10:49,78.12,37.61,-23.64,49,-18,22
00:10:50,78.1,37.61,-14.9,48,-19,21
00:10:51,78.1,37.61,-7.04,53,-18,12
00:10:52,78.15,37.61,-0.53,58,-16,11
00:10:53,78.2,37.59,4.37,69,-12,15
00:10:54,78.25,37.59,7.55,64,-11,19
00:10:55,78.32,37.59,9.14,58,-24,28
00:10:56,78.38,37.59,9.31,59,-17,28
00:10:57,78.48,37.59,8.24,42,-24,30
00:10:58,78.58,37.59,6.1,41,-26,30
00:10:59,78.68,37.59,2.93,46,-26,37
00:11:00,78.88,37.59,-1.23,50,-26,40
00:11:01,79.12,37.57,-6.35,55,-19,36
00:11:02,79.35,37.57,-12.34,58,-24,36
00:11:03,79.6,37.57,-19.03,57,-26,36
00:11:04,79.87,37.57,-26.14,52,-27,34
00:11:05,80.13,37.61,-33.33,42,-19,24
00:11:06,80.4,37.61,-40.37,43,-19,19
00:11:07,80.62,37.61,-47.16,39,-26,20
00:11:08,80.78,37.61,-53.83,39,-24,18
00:11:09,80.95,37.55,-60.66,43,-27,23
00:11:10,81.12,37.55,-67.93,48,-23,27
00:11:11,81.28,37.55,-75.8,50,-24,26
00:11:12,81.45,37.55,-84.13,49,-28,28
00:11:13,81.62,37.57,-92.64,50,-29,31
00:11:14,81.78,37.57,-101.05,42,-32,37
00:11:15,81.97,37.57,-109.36,53,-33,43
00:11:16,82.17,37.57,-117.76,34,-29,28
00:11:17,82.4,37.53,-126.49,52,-27,45
00:11:18,82.63,37.53,-135.52,63,-31,31
00:11:19,82.87,37.53,-144.26,58,-30,30
00:11:20,83.08,37.53,-151.43,50,-30,30
00:11:21,83.32,37.55,-155.17,39,-30,31
00:11:22,83.58,37.55,-153.31,43,-23,31
00:11:23,83.77,37.55,-143.79,35,-21,25
00:11:24,83.98,37.55,-125.08,33,-26,23
00:11:25,84.18,37.55,-96.54,39,-32,20
00:11:26,84.38,37.55,-58.8,46,-33,24
00:11:27,84.65,37.55,-13.8,45,-34,23
00:11:28,84.88,37.55,35.38,42,-33,24
00:11:29,85.13,37.5,85.03,47,-35,34
00:11:30,85.38,37.5,131.65,43,-34,35
00:11:31,85.63,37.5,172.57,46,-39,22
00:11:32,85.85,37.5,206.51,45,-34,24
00:11:33,86.03,37.53,233.43,53,-24,26
00:11:34,86.2,37.53,254.15,47,-28,21
00:11:35,86.37,37.53,269.63,37,-35,10
00:11:36,86.53,37.53,280.44,40,-34,10
00:11:37,86.77,37.53,286.58,43,-27,11
00:11:38,87.07,37.53,287.61,52,-27,18
00:11:39,87.33,37.53,283.14,53,-31,15
00:11:40,87.58,37.53,273.22,53,-35,14
00:11:41,87.87,37.5,258.57,49,-31,15
00:11:42,88.12,37.5,240.48,44,-27,15
00:11:43,88.37,37.5,220.43,31,-30,11
00:11:44,88.65,37.5,199.62,41,-28,12
00:11:45,89,37.5,178.71,53,-34,17
00:11:46,89.33,37.5,157.84,49,-36,18
00:11:47,89.72,37.5,136.84,43,-30,17
00:11:48,90.13,37.5,115.73,48,-24,23
00:11:49,90.57,37.49,94.92,56,-24,29
00:11:50,90.83,37.49,75.15,59,-28,28
00:11:51,91.13,37.49,57.2,60,-29,30
00:11:52,91.38,37.49,41.49,53,-25,30
00:11:53,91.6,37.47,27.97,52,-25,25
00:11:54,91.82,37.47,15.99,41,-26,25
00:11:55,92.02,37.47,4.66,38,-23,19
00:11:56,92.2,37.47,-6.93,51,-18,25
00:11:57,92.33,37.47,-19.31,49,-19,14
00:11:58,92.45,37.47,-32.57,61,-9,12
00:11:59,92.57,37.47,-46.24,73,-10,24
00:12:00,92.58,37.47,-59.39,68,-21,33
00:12:01,92.58,37.47,-70.71,63,-24,31
00:12:02,92.6,37.47,-78.77,48,-17,17
00:12:03,92.6,37.47,-82.33,49,-16,14
00:12:04,92.62,37.47,-80.6,67,-8,15
00:12:05,92.63,37.47,-73.55,78,-8,16
00:12:06,92.65,37.47,-61.92,75,-21,23
00:12:07,92.7,37.47,-47.1,62,-29,24
00:12:08,92.78,37.47,-30.81,53,-32,20
00:12:09,92.87,37.47,-14.77,34,-25,13
00:12:10,92.95,37.47,-0.4,37,-28,15
00:12:11,93.03,37.47,11.3,11,-22,17
00:12:12,93.12,37.47,19.85,30,-5,27
00:12:13,93.18,37.43,25.25,47,-24,11
00:12:14,93.27,37.43,27.97,49,-10,19
00:12:15,93.3,37.43,28.78,66,-5,30
00:12:16,93.28,37.43,28.59,64,-14,26
00:12:17,93.22,37.43,28.18,61,-18,25
00:12:18,93.15,37.43,28,61,-16,25
00:12:19,93.07,37.43,28.01,54,-12,21
00:12:20,93,37.43,27.83,51,-6,24
00:12:21,92.92,37.41,26.93,56,-12,16
00:12:22,92.87,37.41,24.97,56,-14,24
00:12:23,92.87,37.41,21.94,46,-20,24
00:12:24,92.85,37.41,18.2,53,-9,38
00:12:25,92.85,37.45,14.37,61,-15,38
00:12:26,92.85,37.45,11,61,-19,34
00:12:27,92.83,37.45,8.4,59,-16,28
00:12:28,92.83,37.45,6.55,50,-16,26
00:12:29,92.83,37.41,5.15,52,-16,26
00:12:30,92.83,37.41,3.72,52,-13,26
00:12:31,92.85,37.41,1.84,49,-7,27
00:12:32,92.88,37.41,-0.78,57,-12,18
00:12:33,92.93,37.41,-4.2,56,-12,13
00:12:34,93,37.41,-8.3,60,-8,9
00:12:35,93.07,37.41,-12.87,62,-7,10
00:12:36,93.12,37.41,-17.71,55,-10,13
00:12:37,93.17,37.41,-22.77,55,-18,16
00:12:38,93.18,37.41,-28.14,51,-12,23
00:12:39,93.2,37.41,-33.92,67,-7,21
00:12:40,93.18,37.41,-40.15,55,-4,11
00:12:41,93.15,37.39,-46.55,53,-6,7
00:12:42,93.1,37.39,-52.5,58,-10,6
00:12:43,93.07,37.39,-57.08,63,-11,10
00:12:44,93.03,37.39,-59.34,66,-6,17
00:12:45,93,37.41,-58.53,70,-8,20
00:12:46,92.95,37.41,-54.39,56,-10,16
00:12:47,92.88,37.41,-47.26,57,-13,16
00:12:48,92.8,37.41,-37.91,50,-13,11
00:12:49,92.7,37.41,-27.32,47,-17,19
00:12:50,92.58,37.41,-16.38,54,-15,26
00:12:51,92.43,37.41,-5.62,61,-4,33
00:12:52,92.27,37.41,4.72,63,-18,26
00:12:53,92.13,37.43,14.66,61,-14,28
00:12:54,92,37.43,24.2,59,-18,27
00:12:55,91.87,37.43,33.22,56,-23,28
00:12:56,91.77,37.43,41.41,47,-28,21
00:12:57,91.67,37.41,48.42,43,-14,13
00:12:58,91.58,37.41,53.92,48,-10,12
00:12:59,91.5,37.41,57.8,54,-3,21
00:13:00,91.42,37.41,60.1,54,-3,19
00:13:01,91.35,37.39,61.03,51,-12,13
00:13:02,91.25,37.39,60.89,54,-9,18
00:13:03,91.15,37.39,59.98,65,-5,21
00:13:04,91.02,37.39,58.59,62,-9,15
00:13:05,90.88,37.39,57.08,67,-2,16
00:13:06,90.73,37.39,55.72,63,-6,11
00:13:07,90.58,37.39,54.76,56,-7,9
00:13:08,90.47,37.39,54.31,54,6,13
00:13:09,90.35,37.34,54.23,54,-6,12
00:13:10,90.25,37.34,54.21,55,-8,16
00:13:11,90.15,37.34,53.76,58,-13,19
00:13:12,90.07,37.34,52.46,68,-4,27
00:13:13,89.98,37.39,50.07,67,-2,26
00:13:14,89.9,37.39,46.69,58,-7,20
00:13:15,89.85,37.39,42.7,53,-8,17
00:13:16,89.83,37.39,38.57,53,-5,16
00:13:17,89.83,37.37,34.74,53,-7,18
00:13:18,89.82,37.37,31.33,59,-8,25
00:13:19,89.8,37.37,28.22,57,-8,24
00:13:20,89.8,37.37,25.07,53,-5,22
00:13:21,89.8,37.34,21.46,56,-4,22
00:13:22,89.73,37.34,17.1,59,-6,20
00:13:23,89.67,37.34,11.83,59,-7,20
00:13:24,89.62,37.34,5.56,65,-3,24
00:13:25,89.58,37.34,-1.79,60,1,27
00:13:26,89.57,37.34,-10.38,53,1,26
00:13:27,89.57,37.34,-20.43,42,6,25
00:13:28,89.57,37.34,-32.07,40,9,21
00:13:29,89.57,37.37,-45.21,44,11,11
00:13:30,89.57,37.37,-59.36,49,9,3
00:13:31,89.53,37.37,-73.76,67,-6,-14
00:13:32,89.5,37.37,-87.44,69,1,-11
00:13:33,89.42,37.34,-99.55,83,18,9
00:13:34,89.3,37.34,-109.55,87,26,19
00:13:35,89.18,37.34,-117.23,64,21,10
00:13:36,89.08,37.34,-122.54,60,14,4
00:13:37,88.95,37.34,-125.37,50,3,1
00:13:38,88.83,37.34,-125.52,51,4,5
00:13:39,88.7,37.34,-122.76,51,11,12
00:13:40,88.58,37.34,-117.14,53,13,14
00:13:41,88.45,37.34,-109.16,50,13,15
00:13:42,88.35,37.34,-99.63,52,16,12
00:13:43,88.25,37.34,-89.37,58,19,8
00:13:44,88.17,37.34,-78.72,53,21,3
00:13:45,88.08,37.34,-67.4,50,23,5
00:13:46,88.03,37.34,-54.68,49,20,7
00:13:47,87.98,37.34,-39.89,42,23,6
00:13:48,87.93,37.34,-22.95,48,25,10
00:13:49,87.88,37.34,-4.63,52,26,10
00:13:50,87.83,37.34,13.65,59,28,8
00:13:51,87.78,37.34,30.18,64,34,12
00:13:52,87.75,37.34,43.44,62,42,16
00:13:53,87.72,37.33,52.37,60,43,15
00:13:54,87.65,37.33,56.38,78,50,3
00:13:55,87.57,37.33,55.37,77,54,7
00:13:56,87.47,37.33,49.63,54,48,17
00:13:57,87.38,37.37,39.88,51,44,19
00:13:58,87.32,37.37,27.38,50,46,18
00:13:59,87.27,37.37,13.88,56,42,20
00:14:00,87.22,37.37,1.54,46,35,19
00:14:01,87.15,37.33,-7.48,52,39,10
00:14:02,87.1,37.33,-11.44,54,38,12
00:14:03,87.07,37.33,-9.63,41,29,14
00:14:04,87.05,37.33,-2.56,33,26,14
00:14:05,87.05,37.33,8.03,41,10,-4
00:14:06,87.07,37.33,19.68,45,26,6
00:14:07,87.07,37.33,29.88,45,33,37
00:14:08,87.03,37.33,36.85,47,36,29
00:14:09,87,37.31,39.95,50,40,25
00:14:10,86.93,37.31,39.67,60,38,25
00:14:11,86.88,37.31,37.34,54,31,20
00:14:12,86.8,37.31,34.5,58,34,21
00:14:13,86.72,37.33,32.48,46,34,19
00:14:14,86.62,37.33,32.09,41,39,22
00:14:15,86.52,37.33,33.56,38,44,26
00:14:16,86.42,37.33,36.55,41,45,20
00:14:17,86.33,37.33,40.36,49,46,20
00:14:18,86.28,37.33,44.18,53,45,19
00:14:19,86.25,37.33,47.26,50,52,15
00:14:20,86.18,37.33,49.16,49,51,17
00:14:21,86.12,37.31,49.73,51,50,19
00:14:22,86.1,37.31,49.06,47,54,10
00:14:23,86.1,37.31,47.25,42,51,2
00:14:24,86.1,37.31,44.24,47,54,2
00:14:25,86.07,37.31,39.82,48,51,2
00:14:26,86.02,37.31,33.72,41,48,5
00:14:27,85.95,37.31,25.88,35,49,6
00:14:28,85.88,37.31,16.57,26,44,9
00:14:29,85.83,37.33,6.42,26,43,8
00:14:30,85.8,37.33,-3.7,27,43,7
00:14:31,85.8,37.33,-13,32,41,6
00:14:32,85.78,37.33,-20.96,41,44,3
00:14:33,85.8,37.33,-27.47,43,44,5
00:14:34,85.85,37.33,-32.79,25,47,6
00:14:35,85.9,37.33,-37.3,39,49,8
00:14:36,85.95,37.33,-41.36,65,51,-8
00:14:37,86.03,37.31,-45.07,60,51,-19
00:14:38,86.12,37.31,-48.25,39,53,-23
00:14:39,86.22,37.31,-50.64,32,56,-21
00:14:40,86.32,37.31,-52.12,23,62,1
00:14:41,86.45,37.31,-52.88,21,64,12
00:14:42,86.57,37.31,-53.57,23,61,16
00:14:43,86.68,37.31,-55.04,25,58,17
00:14:44,86.78,37.31,-58.14,21,56,18
00:14:45,86.88,37.31,-63.41,24,50,5
00:14:46,86.95,37.31,-70.99,31,46,-10
00:14:47,87.03,37.31,-80.67,45,34,-27
00:14:48,87.12,37.31,-91.93,38,26,-19
00:14:49,87.2,37.29,-104.13,17,30,12
00:14:50,87.27,37.29,-116.49,22,49,23
00:14:51,87.33,37.29,-128.25,50,38,35
00:14:52,87.4,37.29,-138.68,17,35,34
00:14:53,87.47,37.31,-147.15,18,43,27
00:14:54,87.53,37.31,-153.17,24,50,20
00:14:55,87.6,37.31,-156.35,19,51,23
00:14:56,87.65,37.31,-156.17,22,64,23
00:14:57,87.7,37.29,-151.87,26,72,46
00:14:58,87.73,37.29,-142.59,14,71,52
00:14:59,87.73,37.29,-127.64,9,64,39
00:15:00,87.73,37.29,-107.16,9,59,35
00:15:01,87.72,37.29,-82.27,13,52,28
00:15:02,87.7,37.29,-54.72,14,48,38
00:15:03,87.7,37.29,-26.49,11,48,43
00:15:04,87.7,37.29,0.63,11,51,44
00:15:05,87.68,37.31,25.21,13,52,43
00:15:06,87.67,37.31,46.31,16,54,46
00:15:07,87.67,37.31,63.45,19,52,51
00:15:08,87.7,37.31,76.77,19,46,51
00:15:09,87.73,37.29,86.6,18,44,46
00:15:10,87.78,37.29,93.44,15,45,43
00:15:11,87.8,37.29,97.8,15,46,43
00:15:12,87.82,37.29,99.53,15,48,43
00:15:13,87.82,37.27,97.63,16,49,43
00:15:14,87.83,37.27,90.57,18,52,42
00:15:15,87.83,37.27,77.43,18,53,41
00:15:16,87.83,37.27,58.86,23,51,37
00:15:17,87.8,37.27,37.38,23,51,36
00:15:18,87.75,37.27,15.83,21,51,33
00:15:19,87.7,37.27,-4.03,19,53,32
00:15:20,87.67,37.27,-21.91,18,58,31
00:15:21,87.65,37.27,-38.75,18,64,33
00:15:22,87.65,37.27,-55.51,20,66,33
00:15:23,87.67,37.27,-71.66,21,67,33
00:15:24,87.68,37.27,-84.6,23,66,36
00:15:25,87.75,37.23,-90.29,26,63,36
00:15:26,87.82,37.23,-82.36,24,30,26
00:15:27,87.92,37.23,-57.23,16,60,18
00:15:28,88.03,37.23,-16.21,33,53,23
00:15:29,88.13,37.23,34.99,45,38,20
00:15:30,88.22,37.23,88.19,51,44,19
00:15:31,88.28,37.23,136.03,32,41,12
00:15:32,88.35,37.23,174.39,36,41,5
00:15:33,88.42,37.23,202.5,39,45,-10
00:15:34,88.47,37.23,221.27,36,42,-13
00:15:35,88.52,37.23,231.62,39,35,-6
00:15:36,88.55,37.23,235.59,52,27,4
00:15:37,88.6,37.21,231.98,49,31,-5
00:15:38,88.65,37.21,219.13,50,27,-9
00:15:39,88.7,37.21,196.63,53,25,-2
00:15:40,88.75,37.21,166.18,54,21,5
00:15:41,88.78,37.21,131.08,51,18,6
00:15:42,88.8,37.21,94.97,53,16,4
00:15:43,88.8,37.21,60.61,49,17,2
00:15:44,88.8,37.21,28.79,51,17,2
00:15:45,88.78,37.18,-2.09,53,19,2
00:15:46,88.73,37.18,-35.32,57,19,4
00:15:47,88.67,37.18,-73.73,60,19,5
00:15:48,88.6,37.18,-119.46,69,16,5
00:15:49,88.53,37.23,-173.65,74,16,4
00:15:50,88.47,37.23,-236.3,69,14,3
00:15:51,88.42,37.23,-305.69,63,13,4
00:15:52,88.35,37.23,-377.66,55,10,5
00:15:53,88.3,37.21,-445.46,55,9,7
00:15:54,88.28,37.21,-501,59,13,14
00:15:55,88.27,37.21,-537.17,60,16,17
00:15:56,88.27,37.21,-549.82,56,21,19
00:15:57,88.27,37.18,-539.51,52,24,20
00:15:58,88.25,37.18,-511.24,52,28,23
00:15:59,88.25,37.18,-472.31,52,29,23
00:16:00,88.25,37.18,-429.5,51,28,24
00:16:01,88.25,37.18,-386.96,52,28,23
00:16:02,88.23,37.18,-345.84,51,27,22
00:16:03,88.18,37.18,-305.53,51,27,22
00:16:04,88.13,37.18,-265.47,51,27,22
00:16:05,88.08,37.21,-225.83,51,27,22
00:16:06,88.02,37.21,-187.62,51,27,22
00:16:07,87.95,37.21,-151.77,51,28,21
00:16:08,87.85,37.21,-118.46,51,28,21
00:16:09,87.73,37.18,-87.11,51,29,21
00:16:10,87.63,37.18,-56.93,51,29,21
00:16:11,87.55,37.18,-27.83,51,29,21
00:16:12,87.48,37.18,-0.73,51,29,22
00:16:13,87.42,37.18,22.61,50,29,23
00:16:14,87.35,37.18,40.4,49,29,23
00:16:15,87.32,37.18,51.69,50,29,24
00:16:16,87.3,37.18,56.81,50,29,23
00:16:17,87.3,37.18,57.32,50,30,23
00:16:18,87.32,37.18,55.38,50,29,23
00:16:19,87.32,37.18,53.07,50,29,23
00:16:20,87.32,37.18,51.61,50,29,22
00:16:21,87.28,37.18,51.22,51,29,22
00:16:22,87.23,37.18,51.19,49,29,22
00:16:23,87.17,37.18,50.51,50,29,22
00:16:24,87.07,37.18,48.44,50,30,22
00:16:25,86.92,37.16,44.9,50,30,22
00:16:26,86.73,37.16,40.51,50,30,23
00:16:27,86.5,37.16,36.28,49,30,23
00:16:28,86.25,37.16,33.17,49,30,23
00:16:29,86.02,37.23,31.74,49,30,23
00:16:30,85.8,37.23,32,50,30,23
00:16:31,85.58,37.23,33.56,50,30,23
00:16:32,85.37,37.23,35.83,49,29,24
00:16:33,85.13,37.18,38.41,49,30,23
00:16:34,84.9,37.18,41.25,49,30,23
00:16:35,84.67,37.18,44.61,49,30,23
00:16:36,84.47,37.18,48.88,49,31,23
00:16:37,84.25,37.18,54.37,49,31,23
00:16:38,84.03,37.18,61.14,49,31,23
00:16:39,83.78,37.18,68.95,49,31,24
00:16:40,83.52,37.18,77.39,49,31,24
00:16:41,83.23,37.16,86.08,49,31,23
00:16:42,82.98,37.16,94.75,48,31,23
00:16:43,82.77,37.16,103.39,49,31,23
00:16:44,82.57,37.16,112.02,48,32,24
00:16:45,82.38,37.15,120.72,48,32,24
00:16:46,82.22,37.15,129.4,48,32,24
00:16:47,82.07,37.15,137.92,48,33,24
00:16:48,81.92,37.15,146.05,47,33,24
00:16:49,81.78,37.18,153.77,47,34,24
00:16:50,81.67,37.18,161.17,47,34,23
00:16:51,81.53,37.18,168.51,47,34,23
00:16:52,81.4,37.18,176.06,47,34,22
00:16:53,81.23,37.16,183.86,47,35,23
00:16:54,81.03,37.16,191.71,47,35,23
00:16:55,80.85,37.16,199.45,47,36,23
00:16:56,80.7,37.16,207.24,47,36,23
00:16:57,80.53,37.18,215.73,46,35,22
00:16:58,80.38,37.18,225.83,47,34,23
00:16:59,80.23,37.18,238.06,46,34,24
00:17:00,80.08,37.18,251.81,46,35,24
00:17:01,79.95,37.18,265.15,46,34,23
00:17:02,79.87,37.18,275.12,47,34,23
00:17:03,79.77,37.18,278.76,47,34,23
00:17:04,79.67,37.18,273.94,46,34,23
00:17:05,79.55,37.18,259.86,47,34,23
00:17:06,79.45,37.18,236.83,47,34,23
00:17:07,79.37,37.18,205.96,47,35,23
00:17:08,79.33,37.18,168.75,46,35,23
00:17:09,79.32,37.16,127.16,46,35,23
00:17:10,79.3,37.16,83.85,46,36,23
00:17:11,79.28,37.16,41.95,45,36,23
00:17:12,79.28,37.16,4.5,45,37,23
00:17:13,79.32,37.18,-26.42,46,37,23
00:17:14,79.35,37.18,-50.38,46,37,23
00:17:15,79.38,37.18,-68.55,46,37,23
00:17:16,79.38,37.18,-83.04,45,36,24
00:17:17,79.35,37.16,-96.04,45,36,24
00:17:18,79.3,37.16,-108.85,45,36,24
00:17:19,79.27,37.16,-121.57,45,35,24
00:17:20,79.23,37.16,-133.3,44,35,23
00:17:21,79.22,37.16,-142.66,45,36,23
00:17:22,79.2,37.16,-148.56,45,35,24
00:17:23,79.17,37.16,-150.69,44,37,24
00:17:24,79.18,37.16,-149.55,44,38,24
00:17:25,79.23,37.16,-146.03,43,39,23
00:17:26,79.35,37.16,-140.96,43,40,23
00:17:27,79.48,37.16,-134.61,42,40,24
00:17:28,79.63,37.16,-126.71,43,41,24
00:17:29,79.78,37.13,-116.85,42,40,24
00:17:30,79.92,37.13,-105.02,42,39,23
00:17:31,80.05,37.13,-91.89,42,39,22
00:17:32,80.17,37.13,-78.5,43,39,22
00:17:33,80.28,37.16,-65.43,43,40,23
00:17:34,80.38,37.16,-52.1,43,41,23
00:17:35,80.48,37.16,-36.52,43,41,23
00:17:36,80.57,37.16,-15.92,42,40,23
00:17:37,80.65,37.16,11.95,42,40,23
00:17:38,80.72,37.16,47.24,42,40,24
00:17:39,80.82,37.16,87.41,41,40,25
00:17:40,80.93,37.16,127.4,41,40,24
00:17:41,81.07,37.15,161.05,42,40,24
00:17:42,81.2,37.15,183.28,42,40,23
00:17:43,81.35,37.15,191.94,42,40,23
00:17:44,81.48,37.15,188.6,42,41,23
00:17:45,81.6,37.16,177.88,42,41,23
00:17:46,81.73,37.16,165.41,42,41,22
00:17:47,81.85,37.16,155.62,42,41,22
00:17:48,81.98,37.16,150.35,41,42,23
00:17:49,82.1,37.16,148.85,41,42,23
00:17:50,82.22,37.16,149.14,41,42,23
00:17:51,82.3,37.16,149.55,41,41,24
00:17:52,82.38,37.16,149.74,40,42,25
00:17:53,82.47,37.16,150.51,41,41,25
00:17:54,82.57,37.16,152.92,41,41,24
00:17:55,82.65,37.16,157.48,41,41,23
00:17:56,82.7,37.16,163.85,41,41,23
00:17:57,82.75,37.15,171.11,41,41,23
00:17:58,82.8,37.15,177.92,42,41,23
00:17:59,82.85,37.15,182.43,41,41,23
00:18:00,82.92,37.15,182.15,41,41,23
00:18:01,82.98,37.13,174.12,41,41,24
00:18:02,83.03,37.13,155.81,41,41,23
00:18:03,83.1,37.13,126.53,41,40,24
00:18:04,83.17,37.13,88.57,41,40,24
00:18:05,83.25,37.16,47.33,42,41,24
00:18:06,83.37,37.16,9.84,41,41,24
00:18:07,83.47,37.16,-17.51,41,41,24
00:18:08,83.53,37.16,-31.17,40,41,24
00:18:09,83.6,37.16,-31.43,41,41,23
00:18:10,83.62,37.16,-21.73,41,41,23
00:18:11,83.63,37.16,-6.94,41,42,23
00:18:12,83.65,37.16,8.53,41,42,24
00:18:13,83.65,37.15,21.97,40,42,24
00:18:14,83.65,37.15,32.72,41,42,23
00:18:15,83.63,37.15,41.47,41,42,23
00:18:16,83.63,37.15,49.35,40,42,24
00:18:17,83.68,37.13,57.13,40,42,23
00:18:18,83.73,37.13,64.87,40,42,24
00:18:19,83.78,37.13,72.13,41,42,24
00:18:20,83.82,37.13,78.45,40,42,24
00:18:21,83.82,37.15,83.58,40,42,24
00:18:22,83.82,37.15,87.42,40,42,24
00:18:23,83.8,37.15,89.52,40,42,23
00:18:24,83.75,37.15,88.94,40,42,23
00:18:25,83.68,37.15,84.45,40,42,23
00:18:26,83.55,37.15,75.33,40,42,23
00:18:27,83.42,37.15,62.21,40,42,24
00:18:28,83.27,37.15,47.34,40,42,23
